Song,Artist,source,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Come Around Me,Justin Bieber,not_hot,3I1yXDmCf82vXnwZHgIVbq,0.648,0.681,2,-8.389,0,0.0379,0.263,0.00761,0.0971,0.766,157.944,audio_features,3I1yXDmCf82vXnwZHgIVbq,spotify:track:3I1yXDmCf82vXnwZHgIVbq,https://api.spotify.com/v1/tracks/3I1yXDmCf82vXnwZHgIVbq,https://api.spotify.com/v1/audio-analysis/3I1yXDmCf82vXnwZHgIVbq,200773,4
Habitual,Justin Bieber,not_hot,40qyPyljksBEqlNw5sW37T,0.764,0.443,4,-6.625,1,0.0439,0.52,1.96e-05,0.0749,0.63,138.999,audio_features,40qyPyljksBEqlNw5sW37T,spotify:track:40qyPyljksBEqlNw5sW37T,https://api.spotify.com/v1/tracks/40qyPyljksBEqlNw5sW37T,https://api.spotify.com/v1/audio-analysis/40qyPyljksBEqlNw5sW37T,168200,4
All Around Me,Justin Bieber,not_hot,5Py8zRKGkZvgHniVVtvNCN,0.566,0.438,0,-7.564,0,0.0367,0.809,0.0,0.212,0.692,117.127,audio_features,5Py8zRKGkZvgHniVVtvNCN,spotify:track:5Py8zRKGkZvgHniVVtvNCN,https://api.spotify.com/v1/tracks/5Py8zRKGkZvgHniVVtvNCN,https://api.spotify.com/v1/audio-analysis/5Py8zRKGkZvgHniVVtvNCN,136907,4
Get Me (feat. Kehlani),Justin Bieber,not_hot,5VwwpU7KsLhgfbMEecedhJ,0.832,0.508,6,-6.913,0,0.149,0.0492,5.39e-05,0.107,0.75,109.352,audio_features,5VwwpU7KsLhgfbMEecedhJ,spotify:track:5VwwpU7KsLhgfbMEecedhJ,https://api.spotify.com/v1/tracks/5VwwpU7KsLhgfbMEecedhJ,https://api.spotify.com/v1/audio-analysis/5VwwpU7KsLhgfbMEecedhJ,185427,5
Second Emotion (feat. Travis Scott),Justin Bieber,not_hot,1PnAx788sAvcI3ZxTlEyX8,0.796,0.777,11,-6.112,0,0.0567,0.0276,2.87e-05,0.095,0.96,141.97,audio_features,1PnAx788sAvcI3ZxTlEyX8,spotify:track:1PnAx788sAvcI3ZxTlEyX8,https://api.spotify.com/v1/tracks/1PnAx788sAvcI3ZxTlEyX8,https://api.spotify.com/v1/audio-analysis/1PnAx788sAvcI3ZxTlEyX8,202720,4
Running Over (feat. Lil Dicky),Justin Bieber,not_hot,75nKBP8jQu681pTNCtrEnn,0.774,0.603,11,-7.319,1,0.0591,0.438,4.37e-05,0.0869,0.977,149.982,audio_features,75nKBP8jQu681pTNCtrEnn,spotify:track:75nKBP8jQu681pTNCtrEnn,https://api.spotify.com/v1/tracks/75nKBP8jQu681pTNCtrEnn,https://api.spotify.com/v1/audio-analysis/75nKBP8jQu681pTNCtrEnn,179627,4
Available,Justin Bieber,not_hot,1b6tPXXCV2fSNtR3SKWUQA,0.702,0.608,3,-6.843,1,0.0359,0.0736,0.0,0.129,0.597,75.012,audio_features,1b6tPXXCV2fSNtR3SKWUQA,spotify:track:1b6tPXXCV2fSNtR3SKWUQA,https://api.spotify.com/v1/tracks/1b6tPXXCV2fSNtR3SKWUQA,https://api.spotify.com/v1/audio-analysis/1b6tPXXCV2fSNtR3SKWUQA,195333,4
Breathe Deeper,Tame Impala,not_hot,3LbZIhU0smEU5SUnxod4j4,0.664,0.848,11,-4.51,0,0.0322,0.0245,0.000127,0.172,0.502,104.998,audio_features,3LbZIhU0smEU5SUnxod4j4,spotify:track:3LbZIhU0smEU5SUnxod4j4,https://api.spotify.com/v1/tracks/3LbZIhU0smEU5SUnxod4j4,https://api.spotify.com/v1/audio-analysis/3LbZIhU0smEU5SUnxod4j4,372867,4
Changes,Justin Bieber,not_hot,521Os1SMlxmsoevsqyjNmJ,0.485,0.412,9,-7.766,0,0.042,0.738,0.0,0.12,0.612,64.062,audio_features,521Os1SMlxmsoevsqyjNmJ,spotify:track:521Os1SMlxmsoevsqyjNmJ,https://api.spotify.com/v1/tracks/521Os1SMlxmsoevsqyjNmJ,https://api.spotify.com/v1/audio-analysis/521Os1SMlxmsoevsqyjNmJ,135493,3
Confirmation,Justin Bieber,not_hot,60brXKLTC15vK0av5gIldm,0.438,0.315,8,-8.186,1,0.0375,0.608,0.0,0.151,0.449,190.064,audio_features,60brXKLTC15vK0av5gIldm,spotify:track:60brXKLTC15vK0av5gIldm,https://api.spotify.com/v1/tracks/60brXKLTC15vK0av5gIldm,https://api.spotify.com/v1/audio-analysis/60brXKLTC15vK0av5gIldm,170587,3
Mios mit Bars,Luciano,not_hot,52BoEcA1JE2Q4cosNsb5gy,0.689,0.63,9,-7.405,0,0.0472,0.104,0.0998,0.229,0.396,144.967,audio_features,52BoEcA1JE2Q4cosNsb5gy,spotify:track:52BoEcA1JE2Q4cosNsb5gy,https://api.spotify.com/v1/tracks/52BoEcA1JE2Q4cosNsb5gy,https://api.spotify.com/v1/audio-analysis/52BoEcA1JE2Q4cosNsb5gy,232667,4
E.T.A.,Justin Bieber,not_hot,6PzOPrXx8tJEqace76yrv2,0.465,0.494,4,-7.595,0,0.066,0.49,0.0,0.127,0.457,127.298,audio_features,6PzOPrXx8tJEqace76yrv2,spotify:track:6PzOPrXx8tJEqace76yrv2,https://api.spotify.com/v1/tracks/6PzOPrXx8tJEqace76yrv2,https://api.spotify.com/v1/audio-analysis/6PzOPrXx8tJEqace76yrv2,176733,4
Borderline,Tame Impala,not_hot,5hM5arv9KDbCHS0k9uqwjr,0.621,0.873,5,-3.067,0,0.0369,0.0406,9.1e-06,0.0824,0.873,97.96,audio_features,5hM5arv9KDbCHS0k9uqwjr,spotify:track:5hM5arv9KDbCHS0k9uqwjr,https://api.spotify.com/v1/tracks/5hM5arv9KDbCHS0k9uqwjr,https://api.spotify.com/v1/audio-analysis/5hM5arv9KDbCHS0k9uqwjr,237800,4
Take It Out On Me,Justin Bieber,not_hot,39nTNk5MfyiiRupTwn1iyC,0.772,0.616,7,-4.673,1,0.102,0.00337,2.36e-06,0.104,0.279,129.967,audio_features,39nTNk5MfyiiRupTwn1iyC,spotify:track:39nTNk5MfyiiRupTwn1iyC,https://api.spotify.com/v1/tracks/39nTNk5MfyiiRupTwn1iyC,https://api.spotify.com/v1/audio-analysis/39nTNk5MfyiiRupTwn1iyC,178013,4
No Shame,5 Seconds of Summer,not_hot,5EbidH3lGB30WuDsoR4km6,0.576,0.807,7,-3.019,1,0.0374,0.0185,2.4e-06,0.0963,0.479,90.932,audio_features,5EbidH3lGB30WuDsoR4km6,spotify:track:5EbidH3lGB30WuDsoR4km6,https://api.spotify.com/v1/tracks/5EbidH3lGB30WuDsoR4km6,https://api.spotify.com/v1/audio-analysis/5EbidH3lGB30WuDsoR4km6,192737,4
Might Not Give Up (feat. Young Thug),A Boogie Wit da Hoodie,not_hot,4l2rsMfr20dj6nf6i6F3Y8,0.687,0.592,2,-6.378,1,0.224,0.203,0.0,0.279,0.246,178.83,audio_features,4l2rsMfr20dj6nf6i6F3Y8,spotify:track:4l2rsMfr20dj6nf6i6F3Y8,https://api.spotify.com/v1/tracks/4l2rsMfr20dj6nf6i6F3Y8,https://api.spotify.com/v1/audio-analysis/4l2rsMfr20dj6nf6i6F3Y8,225266,4
That's What Love Is,Justin Bieber,not_hot,2hLu8L8SNfCN4yKyPdX0h3,0.639,0.437,9,-6.959,1,0.0355,0.692,0.0,0.12,0.751,147.575,audio_features,2hLu8L8SNfCN4yKyPdX0h3,spotify:track:2hLu8L8SNfCN4yKyPdX0h3,https://api.spotify.com/v1/tracks/2hLu8L8SNfCN4yKyPdX0h3,https://api.spotify.com/v1/audio-analysis/2hLu8L8SNfCN4yKyPdX0h3,165120,4
Forever Yours - Avicii Tribute,"Kygo, Sandro Cavazza",not_hot,3o1CUVeHIid49sabk6A6Nf,0.529,0.612,10,-8.794,1,0.052,0.253,0.0,0.246,0.434,119.272,audio_features,3o1CUVeHIid49sabk6A6Nf,spotify:track:3o1CUVeHIid49sabk6A6Nf,https://api.spotify.com/v1/tracks/3o1CUVeHIid49sabk6A6Nf,https://api.spotify.com/v1/audio-analysis/3o1CUVeHIid49sabk6A6Nf,193847,4
Baby,"Joker Bra, VIZE",not_hot,1V7JaMp11LKGwKiVmSetf0,0.771,0.921,1,-4.228,0,0.109,0.166,0.000211,0.119,0.56,128.021,audio_features,1V7JaMp11LKGwKiVmSetf0,spotify:track:1V7JaMp11LKGwKiVmSetf0,https://api.spotify.com/v1/tracks/1V7JaMp11LKGwKiVmSetf0,https://api.spotify.com/v1/audio-analysis/1V7JaMp11LKGwKiVmSetf0,148125,4
One More Year,Tame Impala,not_hot,5ozqshq2dtU7SYCpCBu0NE,0.602,0.88,1,-5.414,1,0.0354,0.057,0.46,0.284,0.493,114.009,audio_features,5ozqshq2dtU7SYCpCBu0NE,spotify:track:5ozqshq2dtU7SYCpCBu0NE,https://api.spotify.com/v1/tracks/5ozqshq2dtU7SYCpCBu0NE,https://api.spotify.com/v1/audio-analysis/5ozqshq2dtU7SYCpCBu0NE,324013,4
Good News,Mac Miller,not_hot,1DWZUa5Mzf2BwzpHtgbHPY,0.794,0.32,1,-12.92,0,0.173,0.853,0.134,0.112,0.241,174.088,audio_features,1DWZUa5Mzf2BwzpHtgbHPY,spotify:track:1DWZUa5Mzf2BwzpHtgbHPY,https://api.spotify.com/v1/tracks/1DWZUa5Mzf2BwzpHtgbHPY,https://api.spotify.com/v1/audio-analysis/1DWZUa5Mzf2BwzpHtgbHPY,342040,4
wish you were gay,Billie Eilish,not_hot,3Fj47GNK2kUF0uaEDgXLaD,0.853,0.351,7,-10.198,1,0.241,0.39,9.38e-06,0.752,0.282,118.028,audio_features,3Fj47GNK2kUF0uaEDgXLaD,spotify:track:3Fj47GNK2kUF0uaEDgXLaD,https://api.spotify.com/v1/tracks/3Fj47GNK2kUF0uaEDgXLaD,https://api.spotify.com/v1/audio-analysis/3Fj47GNK2kUF0uaEDgXLaD,221543,4
Only The Young - Featured in Miss Americana,Taylor Swift,not_hot,2slqvGLwzZZYsT4K4Y1GBC,0.56,0.78,5,-4.895,0,0.0517,0.00244,0.0,0.0714,0.602,93.516,audio_features,2slqvGLwzZZYsT4K4Y1GBC,spotify:track:2slqvGLwzZZYsT4K4Y1GBC,https://api.spotify.com/v1/tracks/2slqvGLwzZZYsT4K4Y1GBC,https://api.spotify.com/v1/audio-analysis/2slqvGLwzZZYsT4K4Y1GBC,157507,4
Lost In Yesterday,Tame Impala,not_hot,5JWPUEov2wlX7c0jhYZpeB,0.569,0.84,1,-4.123,1,0.118,0.0295,0.000118,0.0995,0.749,183.059,audio_features,5JWPUEov2wlX7c0jhYZpeB,spotify:track:5JWPUEov2wlX7c0jhYZpeB,https://api.spotify.com/v1/tracks/5JWPUEov2wlX7c0jhYZpeB,https://api.spotify.com/v1/audio-analysis/5JWPUEov2wlX7c0jhYZpeB,249587,3
At Least For Now,Justin Bieber,not_hot,6VLkgf5YmLixsabdqiCVGU,0.375,0.304,9,-9.897,1,0.0325,0.683,0.0,0.196,0.295,83.832,audio_features,6VLkgf5YmLixsabdqiCVGU,spotify:track:6VLkgf5YmLixsabdqiCVGU,https://api.spotify.com/v1/tracks/6VLkgf5YmLixsabdqiCVGU,https://api.spotify.com/v1/audio-analysis/6VLkgf5YmLixsabdqiCVGU,149653,3
you should see me in a crown,Billie Eilish,not_hot,3XF5xLJHOQQRbWya6hBp7d,0.678,0.533,4,-10.485,1,0.186,0.462,0.219,0.139,0.323,150.455,audio_features,3XF5xLJHOQQRbWya6hBp7d,spotify:track:3XF5xLJHOQQRbWya6hBp7d,https://api.spotify.com/v1/tracks/3XF5xLJHOQQRbWya6hBp7d,https://api.spotify.com/v1/audio-analysis/3XF5xLJHOQQRbWya6hBp7d,180953,4
Too Good At Goodbyes,Sam Smith,not_hot,1mXVgsBdtIVeCLJnSnmtdV,0.681,0.372,5,-8.237,1,0.0432,0.64,0.0,0.169,0.476,91.873,audio_features,1mXVgsBdtIVeCLJnSnmtdV,spotify:track:1mXVgsBdtIVeCLJnSnmtdV,https://api.spotify.com/v1/tracks/1mXVgsBdtIVeCLJnSnmtdV,https://api.spotify.com/v1/audio-analysis/1mXVgsBdtIVeCLJnSnmtdV,201000,4
Intentions,"Justin Bieber, Quavo",not_hot,4umIPjkehX1r7uhmGvXiSV,0.806,0.546,9,-6.637,1,0.0575,0.3,0.0,0.102,0.874,147.986,audio_features,4umIPjkehX1r7uhmGvXiSV,spotify:track:4umIPjkehX1r7uhmGvXiSV,https://api.spotify.com/v1/tracks/4umIPjkehX1r7uhmGvXiSV,https://api.spotify.com/v1/audio-analysis/4umIPjkehX1r7uhmGvXiSV,212867,4
Yikes,Nicki Minaj,not_hot,75dLEqanQTupF3dtP9exT5,0.911,0.637,8,-8.381,1,0.447,0.0409,3.68e-05,0.238,0.66,149.996,audio_features,75dLEqanQTupF3dtP9exT5,spotify:track:75dLEqanQTupF3dtP9exT5,https://api.spotify.com/v1/tracks/75dLEqanQTupF3dtP9exT5,https://api.spotify.com/v1/audio-analysis/75dLEqanQTupF3dtP9exT5,156882,4
Yellow Hearts,Ant Saunders,not_hot,2W4yABdLc4Jnds67Poi5Nl,0.866,0.438,7,-8.943,1,0.0719,0.177,0.0,0.0743,0.695,129.039,audio_features,2W4yABdLc4Jnds67Poi5Nl,spotify:track:2W4yABdLc4Jnds67Poi5Nl,https://api.spotify.com/v1/tracks/2W4yABdLc4Jnds67Poi5Nl,https://api.spotify.com/v1/audio-analysis/2W4yABdLc4Jnds67Poi5Nl,223258,4
Birthday,Anne-Marie,not_hot,5hff5RQeE84pznOt8WEWeO,0.609,0.785,11,-3.32,1,0.0891,0.0502,0.0,0.171,0.756,151.995,audio_features,5hff5RQeE84pznOt8WEWeO,spotify:track:5hff5RQeE84pznOt8WEWeO,https://api.spotify.com/v1/tracks/5hff5RQeE84pznOt8WEWeO,https://api.spotify.com/v1/audio-analysis/5hff5RQeE84pznOt8WEWeO,181467,4
HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott,not_hot,7h0d2h0fUmzbs7zeFigJPn,0.559,0.491,2,-6.406,0,0.0346,0.0567,0.0,0.0992,0.114,153.131,audio_features,7h0d2h0fUmzbs7zeFigJPn,spotify:track:7h0d2h0fUmzbs7zeFigJPn,https://api.spotify.com/v1/tracks/7h0d2h0fUmzbs7zeFigJPn,https://api.spotify.com/v1/audio-analysis/7h0d2h0fUmzbs7zeFigJPn,244874,4
Good as Hell (feat. Ariana Grande) - Remix,Lizzo,not_hot,07Oz5StQ7GRoygNLaXs2pd,0.668,0.892,5,-3.001,0,0.0645,0.298,0.0,0.735,0.478,95.927,audio_features,07Oz5StQ7GRoygNLaXs2pd,spotify:track:07Oz5StQ7GRoygNLaXs2pd,https://api.spotify.com/v1/tracks/07Oz5StQ7GRoygNLaXs2pd,https://api.spotify.com/v1/audio-analysis/07Oz5StQ7GRoygNLaXs2pd,159011,4
"I Do It (ft. Big Sean, Lil Baby)",Lil Wayne,not_hot,1bRO28yzxgO3y3UmNR29TZ,0.804,0.528,1,-3.231,1,0.378,0.125,0.0,0.41,0.321,138.005,audio_features,1bRO28yzxgO3y3UmNR29TZ,spotify:track:1bRO28yzxgO3y3UmNR29TZ,https://api.spotify.com/v1/tracks/1bRO28yzxgO3y3UmNR29TZ,https://api.spotify.com/v1/audio-analysis/1bRO28yzxgO3y3UmNR29TZ,184440,4
Get Me,"Justin Bieber, Kehlani",not_hot,5VwwpU7KsLhgfbMEecedhJ,0.832,0.508,6,-6.913,0,0.149,0.0492,5.39e-05,0.107,0.75,109.352,audio_features,5VwwpU7KsLhgfbMEecedhJ,spotify:track:5VwwpU7KsLhgfbMEecedhJ,https://api.spotify.com/v1/tracks/5VwwpU7KsLhgfbMEecedhJ,https://api.spotify.com/v1/audio-analysis/5VwwpU7KsLhgfbMEecedhJ,185427,5
"Yo x Ti, Tu x Mi","ROSALÍA, Ozuna",not_hot,7BlBVFwvbWvcwNcUarQmjk,0.78,0.759,1,-3.292,1,0.225,0.462,0.000868,0.143,0.579,91.952,audio_features,7BlBVFwvbWvcwNcUarQmjk,spotify:track:7BlBVFwvbWvcwNcUarQmjk,https://api.spotify.com/v1/tracks/7BlBVFwvbWvcwNcUarQmjk,https://api.spotify.com/v1/audio-analysis/7BlBVFwvbWvcwNcUarQmjk,201040,4
"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix","Justin Quiles, Natti Natasha, Farruko",not_hot,1ndyl3wJCFs872XZ3ztPk6,0.743,0.709,3,-3.922,0,0.0879,0.0451,5.18e-06,0.0809,0.831,170.001,audio_features,1ndyl3wJCFs872XZ3ztPk6,spotify:track:1ndyl3wJCFs872XZ3ztPk6,https://api.spotify.com/v1/tracks/1ndyl3wJCFs872XZ3ztPk6,https://api.spotify.com/v1/audio-analysis/1ndyl3wJCFs872XZ3ztPk6,258600,4
EARFQUAKE,"Tyler, The Creator",not_hot,5hVghJ4KaYES3BFUATCYn0,0.554,0.498,9,-8.866,1,0.0685,0.23,5.98e-06,0.795,0.413,79.635,audio_features,5hVghJ4KaYES3BFUATCYn0,spotify:track:5hVghJ4KaYES3BFUATCYn0,https://api.spotify.com/v1/tracks/5hVghJ4KaYES3BFUATCYn0,https://api.spotify.com/v1/audio-analysis/5hVghJ4KaYES3BFUATCYn0,190067,4
Pa' Olvidarme De Ella,"Piso 21, Christian Nodal",not_hot,3lR4O0vtkhCAvVEUEWUL0S,0.728,0.542,0,-5.195,1,0.0514,0.259,0.0,0.136,0.637,90.016,audio_features,3lR4O0vtkhCAvVEUEWUL0S,spotify:track:3lR4O0vtkhCAvVEUEWUL0S,https://api.spotify.com/v1/tracks/3lR4O0vtkhCAvVEUEWUL0S,https://api.spotify.com/v1/audio-analysis/3lR4O0vtkhCAvVEUEWUL0S,227234,3
Loco Contigo (feat. J. Balvin & Tyga),"DJ Snake, J Balvin",not_hot,6osaMSJh9NguagEDQcZaKx,0.694,0.758,11,-2.986,1,0.218,0.278,1.34e-06,0.102,0.371,192.091,audio_features,6osaMSJh9NguagEDQcZaKx,spotify:track:6osaMSJh9NguagEDQcZaKx,https://api.spotify.com/v1/tracks/6osaMSJh9NguagEDQcZaKx,https://api.spotify.com/v1/audio-analysis/6osaMSJh9NguagEDQcZaKx,185195,4
Psycho,Red Velvet,not_hot,3CYH422oy1cZNoo0GTG1TK,0.664,0.666,8,-2.203,1,0.0446,0.193,0.0,0.0854,0.405,139.987,audio_features,3CYH422oy1cZNoo0GTG1TK,spotify:track:3CYH422oy1cZNoo0GTG1TK,https://api.spotify.com/v1/tracks/3CYH422oy1cZNoo0GTG1TK,https://api.spotify.com/v1/audio-analysis/3CYH422oy1cZNoo0GTG1TK,210560,4
Suge,DaBaby,not_hot,2gwkD6igEhQbDQegRCcdoB,0.876,0.662,2,-6.482,0,0.426,0.0608,0.0,0.127,0.844,75.445,audio_features,2gwkD6igEhQbDQegRCcdoB,spotify:track:2gwkD6igEhQbDQegRCcdoB,https://api.spotify.com/v1/tracks/2gwkD6igEhQbDQegRCcdoB,https://api.spotify.com/v1/audio-analysis/2gwkD6igEhQbDQegRCcdoB,163320,4
Con Altura,"ROSALÍA, J Balvin, El Guincho",not_hot,2qG5sZ7Si6sdK74qLxedYM,0.882,0.689,6,-4.027,1,0.124,0.39,0.00325,0.0501,0.746,97.963,audio_features,2qG5sZ7Si6sdK74qLxedYM,spotify:track:2qG5sZ7Si6sdK74qLxedYM,https://api.spotify.com/v1/tracks/2qG5sZ7Si6sdK74qLxedYM,https://api.spotify.com/v1/audio-analysis/2qG5sZ7Si6sdK74qLxedYM,161627,4
Only Human,Jonas Brothers,not_hot,0DiDStADDVh3SvAsoJAFMk,0.795,0.496,0,-5.883,1,0.0722,0.108,0.0,0.0645,0.874,94.01,audio_features,0DiDStADDVh3SvAsoJAFMk,spotify:track:0DiDStADDVh3SvAsoJAFMk,https://api.spotify.com/v1/tracks/0DiDStADDVh3SvAsoJAFMk,https://api.spotify.com/v1/audio-analysis/0DiDStADDVh3SvAsoJAFMk,183000,4
Eleven,Khalid,not_hot,18O00Y7yrkJ0pRXm1n21Og,0.679,0.408,4,-9.754,0,0.0882,0.133,0.00455,0.23,0.151,129.079,audio_features,18O00Y7yrkJ0pRXm1n21Og,spotify:track:18O00Y7yrkJ0pRXm1n21Og,https://api.spotify.com/v1/tracks/18O00Y7yrkJ0pRXm1n21Og,https://api.spotify.com/v1/audio-analysis/18O00Y7yrkJ0pRXm1n21Og,206080,4
Talk (feat. Disclosure),Khalid,not_hot,6TqXcAFInzjp0bODyvrWEq,0.9,0.4,0,-8.575,1,0.127,0.0516,0.0,0.0599,0.346,135.984,audio_features,6TqXcAFInzjp0bODyvrWEq,spotify:track:6TqXcAFInzjp0bODyvrWEq,https://api.spotify.com/v1/tracks/6TqXcAFInzjp0bODyvrWEq,https://api.spotify.com/v1/audio-analysis/6TqXcAFInzjp0bODyvrWEq,197573,4
Weiss,Samra,not_hot,0fNYJMvRcSBEC4zK3SClpK,0.764,0.674,4,-7.662,0,0.0724,0.0469,5.01e-05,0.205,0.214,101.022,audio_features,0fNYJMvRcSBEC4zK3SClpK,spotify:track:0fNYJMvRcSBEC4zK3SClpK,https://api.spotify.com/v1/tracks/0fNYJMvRcSBEC4zK3SClpK,https://api.spotify.com/v1/audio-analysis/0fNYJMvRcSBEC4zK3SClpK,177208,4
Con Calma,"Daddy Yankee, Snow",not_hot,5w9c2J52mkdntKOmRLeM2m,0.737,0.86,8,-2.652,0,0.0593,0.11,1.94e-06,0.0574,0.656,93.989,audio_features,5w9c2J52mkdntKOmRLeM2m,spotify:track:5w9c2J52mkdntKOmRLeM2m,https://api.spotify.com/v1/tracks/5w9c2J52mkdntKOmRLeM2m,https://api.spotify.com/v1/audio-analysis/5w9c2J52mkdntKOmRLeM2m,193227,4
MIDDLE CHILD,J. Cole,not_hot,2JvzF1RMd7lE3KmFlsyZD8,0.837,0.364,8,-11.713,1,0.276,0.149,0.0,0.271,0.463,123.984,audio_features,2JvzF1RMd7lE3KmFlsyZD8,spotify:track:2JvzF1RMd7lE3KmFlsyZD8,https://api.spotify.com/v1/tracks/2JvzF1RMd7lE3KmFlsyZD8,https://api.spotify.com/v1/audio-analysis/2JvzF1RMd7lE3KmFlsyZD8,213594,4
Otro Trago - Remix,"Sech, Ozuna, Anuel AA, Darell, Nicky Jam",not_hot,4bTZeO72FwMa6wKOiqoynL,0.725,0.79,0,-2.331,1,0.197,0.0711,1.14e-06,0.0602,0.763,175.988,audio_features,4bTZeO72FwMa6wKOiqoynL,spotify:track:4bTZeO72FwMa6wKOiqoynL,https://api.spotify.com/v1/tracks/4bTZeO72FwMa6wKOiqoynL,https://api.spotify.com/v1/audio-analysis/4bTZeO72FwMa6wKOiqoynL,287773,4
FML,Arizona Zervas,not_hot,6lruHh1jF7ezgbLv72xYmf,0.822,0.575,5,-5.95,1,0.0934,0.113,0.0,0.106,0.616,100.087,audio_features,6lruHh1jF7ezgbLv72xYmf,spotify:track:6lruHh1jF7ezgbLv72xYmf,https://api.spotify.com/v1/tracks/6lruHh1jF7ezgbLv72xYmf,https://api.spotify.com/v1/audio-analysis/6lruHh1jF7ezgbLv72xYmf,223000,4
King Of My City,A Boogie Wit da Hoodie,not_hot,3o0nkjyy6eZL5lZcEpvJec,0.48,0.679,4,-6.776,0,0.264,0.452,0.0,0.152,0.29,81.186,audio_features,3o0nkjyy6eZL5lZcEpvJec,spotify:track:3o0nkjyy6eZL5lZcEpvJec,https://api.spotify.com/v1/tracks/3o0nkjyy6eZL5lZcEpvJec,https://api.spotify.com/v1/audio-analysis/3o0nkjyy6eZL5lZcEpvJec,148676,5
Those Kinda Nights (feat. Ed Sheeran),Eminem,not_hot,0VSzREd1OjEWJ9tXoFHRQH,0.794,0.637,4,-6.29,0,0.339,0.028,0.0,0.0919,0.393,103.868,audio_features,0VSzREd1OjEWJ9tXoFHRQH,spotify:track:0VSzREd1OjEWJ9tXoFHRQH,https://api.spotify.com/v1/tracks/0VSzREd1OjEWJ9tXoFHRQH,https://api.spotify.com/v1/audio-analysis/0VSzREd1OjEWJ9tXoFHRQH,177693,4
Mon Ami,Samra,not_hot,1R4xkZXQUQ8QJtAdwHkSgC,0.801,0.731,8,-3.723,1,0.383,0.188,0.0,0.111,0.537,105.666,audio_features,1R4xkZXQUQ8QJtAdwHkSgC,spotify:track:1R4xkZXQUQ8QJtAdwHkSgC,https://api.spotify.com/v1/tracks/1R4xkZXQUQ8QJtAdwHkSgC,https://api.spotify.com/v1/audio-analysis/1R4xkZXQUQ8QJtAdwHkSgC,138409,4
Break My Stride,Matthew Wilder,not_hot,1mCsF9Tw4AkIZOjvZbZZdT,0.917,0.588,10,-11.047,1,0.0607,0.195,0.0,0.0914,0.828,110.077,audio_features,1mCsF9Tw4AkIZOjvZbZZdT,spotify:track:1mCsF9Tw4AkIZOjvZbZZdT,https://api.spotify.com/v1/tracks/1mCsF9Tw4AkIZOjvZbZZdT,https://api.spotify.com/v1/audio-analysis/1mCsF9Tw4AkIZOjvZbZZdT,184480,4
Kein Wort,"Juju, Loredana, Miksu / Macloud",not_hot,1hoLUVBx0ixX3kn0EX0P5n,0.746,0.592,6,-6.861,0,0.0914,0.462,1.17e-05,0.187,0.629,160.065,audio_features,1hoLUVBx0ixX3kn0EX0P5n,spotify:track:1hoLUVBx0ixX3kn0EX0P5n,https://api.spotify.com/v1/tracks/1hoLUVBx0ixX3kn0EX0P5n,https://api.spotify.com/v1/audio-analysis/1hoLUVBx0ixX3kn0EX0P5n,162094,4
Graveyard,Halsey,not_hot,2ufmtcIFdFpuUYBPXK5f67,0.667,0.583,11,-5.127,0,0.0747,0.231,4.48e-05,0.181,0.187,92.043,audio_features,2ufmtcIFdFpuUYBPXK5f67,spotify:track:2ufmtcIFdFpuUYBPXK5f67,https://api.spotify.com/v1/tracks/2ufmtcIFdFpuUYBPXK5f67,https://api.spotify.com/v1/audio-analysis/2ufmtcIFdFpuUYBPXK5f67,181806,4
Wake Up Call (feat. Trippie Redd),KSI,not_hot,5MYzajZVxBaPT2JUSRa99L,0.642,0.669,6,-5.774,0,0.0486,0.318,0.0,0.119,0.227,156.084,audio_features,5MYzajZVxBaPT2JUSRa99L,spotify:track:5MYzajZVxBaPT2JUSRa99L,https://api.spotify.com/v1/tracks/5MYzajZVxBaPT2JUSRa99L,https://api.spotify.com/v1/audio-analysis/5MYzajZVxBaPT2JUSRa99L,175067,4
Turn Me On (feat. Vula),"Riton, Oliver Heldens",not_hot,0qaWEvPkts34WF68r8Dzx9,0.737,0.828,11,-4.711,1,0.0396,0.0149,0.000588,0.0862,0.517,124.051,audio_features,0qaWEvPkts34WF68r8Dzx9,spotify:track:0qaWEvPkts34WF68r8Dzx9,https://api.spotify.com/v1/tracks/0qaWEvPkts34WF68r8Dzx9,https://api.spotify.com/v1/audio-analysis/0qaWEvPkts34WF68r8Dzx9,208474,4
Hips Don't Lie (feat. Wyclef Jean),Shakira,not_hot,3ZFTkvIE7kyPt6Nu3PEa7V,0.778,0.824,10,-5.892,0,0.0707,0.284,0.0,0.405,0.758,100.024,audio_features,3ZFTkvIE7kyPt6Nu3PEa7V,spotify:track:3ZFTkvIE7kyPt6Nu3PEa7V,https://api.spotify.com/v1/tracks/3ZFTkvIE7kyPt6Nu3PEa7V,https://api.spotify.com/v1/audio-analysis/3ZFTkvIE7kyPt6Nu3PEa7V,218093,4
